Customer_ID,Campaign,Emails_Sent,Emails_Opened,Clicked_Through,Made_Purchase,Number_of_Orders,Total_Revenue,Customer_Segment,Previous_30day_Orders
C011008,B,4,2,0,0,0,0.0,New,3
C011009,B,4,3,0,0,0,0.0,VIP,1
C011010,B,4,2,0,0,0,0.0,Regular,0
C011011,B,4,0,0,0,0,0.0,Regular,2
C011012,B,4,0,0,0,0,0.0,New,0
C011013,B,4,0,0,0,0,0.0,Regular,5
C011014,B,4,2,0,0,0,0.0,Regular,1
C011015,B,4,1,0,0,0,0.0,New,1
C011016,B,4,4,0,0,0,0.0,VIP,2
C011017,B,4,1,0,0,0,0.0,Regular,0
C011018,B,4,1,1,0,0,0.0,New,4
C011019,B,4,2,0,0,0,0.0,VIP,1
C011020,B,4,2,0,0,0,0.0,Regular,0
C011021,B,4,3,0,0,0,0.0,Regular,2
C011022,B,4,2,1,0,0,0.0,New,0
C011023,B,4,1,0,0,0,0.0,New,0
C011024,B,4,2,0,1,5,670.71,VIP,3
C011025,B,4,0,0,0,0,0.0,New,0
C011026,B,4,0,0,0,0,0.0,Regular,1
C011027,B,4,0,0,0,0,0.0,New,0
C011028,B,4,2,0,0,0,0.0,Regular,0
C011029,B,4,0,0,0,0,0.0,Regular,2
C011030,B,4,0,0,0,0,0.0,New,0
C011031,B,4,1,0,0,0,0.0,VIP,1
C011032,B,4,1,0,0,0,0.0,Regular,1
C011033,B,4,1,0,0,0,0.0,Regular,5
C011034,B,4,2,0,0,0,0.0,Regular,3
C011035,B,4,0,0,0,0,0.0,VIP,0
C011036,B,4,0,0,0,0,0.0,Regular,1
C011037,B,4,2,1,0,0,0.0,VIP,2
C011038,B,4,1,0,0,0,0.0,New,2
C011039,B,4,1,0,0,0,0.0,VIP,5
C011040,B,4,0,0,0,0,0.0,VIP,1
C011041,B,4,2,0,0,0,0.0,New,2
C011042,B,4,2,0,1,3,502.71,VIP,2
C011043,B,4,1,1,0,0,0.0,VIP,1
C011044,B,4,0,0,0,0,0.0,Regular,1
C011045,B,4,4,0,0,0,0.0,VIP,3
C011046,B,4,1,0,0,0,0.0,New,0
C011047,B,4,1,1,0,0,0.0,New,0
C011048,B,4,2,0,0,0,0.0,VIP,2
C011049,B,4,2,0,0,0,0.0,VIP,3
C011050,B,4,2,0,0,0,0.0,Regular,3
C011051,B,4,1,0,0,0,0.0,Regular,3
C011052,B,4,1,0,0,0,0.0,Regular,2
C011053,B,4,0,0,0,0,0.0,New,5
C011054,B,4,3,0,1,3,296.89,VIP,1
C011055,B,4,3,0,0,0,0.0,Regular,1
C011056,B,4,3,0,0,0,0.0,VIP,1
C011057,B,4,4,0,0,0,0.0,Regular,3
C011058,B,4,2,0,0,0,0.0,Regular,0
C011059,B,4,4,0,0,0,0.0,Regular,5
C011060,B,4,1,0,0,0,0.0,Regular,3
C011061,B,4,2,0,0,0,0.0,Regular,4
C011062,B,4,2,0,0,0,0.0,New,4
C011063,B,4,1,0,0,0,0.0,VIP,2
C011064,B,4,0,0,0,0,0.0,Regular,0
C011065,B,4,3,1,1,1,101.85,Regular,1
C011066,B,4,1,0,0,0,0.0,Regular,0
C011067,B,4,3,1,0,0,0.0,VIP,3
C011068,B,4,0,0,0,0,0.0,New,1
C011069,B,4,0,0,0,0,0.0,Regular,2
C011070,B,4,1,1,0,0,0.0,New,3
C011071,B,4,1,0,0,0,0.0,VIP,0
C011072,B,4,1,1,0,0,0.0,New,0
C011073,B,4,1,0,0,0,0.0,Regular,2
C011074,B,4,0,0,0,0,0.0,Regular,0
C011075,B,4,1,0,0,0,0.0,VIP,1
C011076,B,4,1,0,0,0,0.0,New,2
C011077,B,4,1,0,0,0,0.0,VIP,1
C011078,B,4,2,0,0,0,0.0,New,2
C011079,B,4,1,0,0,0,0.0,Regular,1
C011080,B,4,0,0,0,0,0.0,New,3
C011081,B,4,1,1,0,0,0.0,Regular,0
C011082,B,4,0,0,0,0,0.0,Regular,1
C011083,B,4,0,0,0,0,0.0,New,1
C011084,B,4,0,0,0,0,0.0,New,4
C011085,B,4,2,0,0,0,0.0,New,1
C011086,B,4,2,0,0,0,0.0,New,3
C011087,B,4,2,0,0,0,0.0,Regular,3
C011088,B,4,1,0,0,0,0.0,VIP,3
C011089,B,4,1,1,0,0,0.0,Regular,2
C011090,B,4,1,1,0,0,0.0,Regular,4
C011091,B,4,2,0,0,0,0.0,New,0
C011092,B,4,4,0,0,0,0.0,Regular,2
C011093,B,4,0,0,0,0,0.0,Regular,0
C011094,B,4,0,0,0,0,0.0,Regular,1
C011095,B,4,1,0,0,0,0.0,New,0
C011096,B,4,2,0,0,0,0.0,Regular,0
C011097,B,4,3,0,0,0,0.0,VIP,1
C011098,B,4,2,0,0,0,0.0,Regular,2
C011099,B,4,3,0,0,0,0.0,Regular,2
C011100,B,4,1,0,0,0,0.0,New,4
C011101,B,4,3,0,0,0,0.0,Regular,2
C011102,B,4,3,0,0,0,0.0,Regular,1
C011103,B,4,3,0,0,0,0.0,VIP,2
C011104,B,4,1,0,0,0,0.0,Regular,3
C011105,B,4,1,1,0,0,0.0,Regular,3
C011106,B,4,1,0,0,0,0.0,Regular,1
C011107,B,4,2,0,0,0,0.0,VIP,0
C011108,B,4,2,0,0,0,0.0,Regular,0
C011109,B,4,0,0,0,0,0.0,New,1
C011110,B,4,0,0,0,0,0.0,New,1
C011111,B,4,2,0,0,0,0.0,Regular,1
C011112,B,4,0,0,0,0,0.0,Regular,0
C011113,B,4,1,0,0,0,0.0,Regular,3
C011114,B,4,1,0,0,0,0.0,New,2
C011115,B,4,2,0,0,0,0.0,Regular,3
C011116,B,4,0,0,0,0,0.0,Regular,0
C011117,B,4,2,0,0,0,0.0,Regular,1
C011118,B,4,1,0,0,0,0.0,New,1
C011119,B,4,3,0,0,0,0.0,Regular,2
C011120,B,4,2,0,1,3,346.8,VIP,0
C011121,B,4,0,0,0,0,0.0,Regular,4
C011122,B,4,2,0,0,0,0.0,VIP,1
C011123,B,4,0,0,0,0,0.0,VIP,0
C011124,B,4,1,0,0,0,0.0,VIP,2
C011125,B,4,2,0,0,0,0.0,Regular,0
C011126,B,4,1,0,0,0,0.0,Regular,3
C011127,B,4,0,0,0,0,0.0,Regular,0
C011128,B,4,2,0,0,0,0.0,Regular,4
C011129,B,4,3,0,0,0,0.0,New,1
C011130,B,4,0,0,0,0,0.0,Regular,1
C011131,B,4,1,0,0,0,0.0,VIP,0
C011132,B,4,3,0,0,0,0.0,VIP,0
C011133,B,4,0,0,0,0,0.0,VIP,5
C011134,B,4,4,0,0,0,0.0,VIP,2
C011135,B,4,0,0,0,0,0.0,New,1
C011136,B,4,2,0,0,0,0.0,Regular,1
C011137,B,4,1,0,0,0,0.0,Regular,1
C011138,B,4,3,0,0,0,0.0,VIP,3
C011139,B,4,1,0,0,0,0.0,VIP,1
C011140,B,4,2,0,0,0,0.0,Regular,3
C011141,B,4,0,0,0,0,0.0,Regular,0
C011142,B,4,1,0,0,0,0.0,Regular,1
C011143,B,4,2,0,0,0,0.0,Regular,3
C011144,B,4,1,0,0,0,0.0,New,4
C011145,B,4,3,0,0,0,0.0,Regular,1
C011146,B,4,1,0,0,0,0.0,Regular,1
C011147,B,4,2,0,0,0,0.0,New,0
C011148,B,4,2,0,0,0,0.0,VIP,4
C011149,B,4,3,0,0,0,0.0,Regular,2
C011150,B,4,3,0,0,0,0.0,VIP,0
C011151,B,4,1,1,0,0,0.0,Regular,1
C011152,B,4,2,0,0,0,0.0,New,0
C011153,B,4,2,1,1,1,82.43,Regular,3
C011154,B,4,1,0,1,1,77.58,Regular,3
C011155,B,4,2,1,0,0,0.0,New,2
C011156,B,4,0,0,0,0,0.0,Regular,0
C011157,B,4,0,0,0,0,0.0,New,0
C011158,B,4,1,0,0,0,0.0,Regular,2
C011159,B,4,1,0,0,0,0.0,New,3
C011160,B,4,2,0,0,0,0.0,Regular,5
C011161,B,4,3,0,0,0,0.0,Regular,4
C011162,B,4,1,0,0,0,0.0,New,0
C011163,B,4,0,0,0,0,0.0,New,3
C011164,B,4,2,0,0,0,0.0,VIP,5
C011165,B,4,2,0,0,0,0.0,VIP,1
C011166,B,4,1,0,0,0,0.0,Regular,2
C011167,B,4,1,0,0,0,0.0,VIP,0
C011168,B,4,1,0,0,0,0.0,Regular,3
C011169,B,4,1,1,0,0,0.0,New,1
C011170,B,4,2,0,0,0,0.0,Regular,1
C011171,B,4,1,1,0,0,0.0,Regular,3
C011172,B,4,2,0,0,0,0.0,Regular,0
C011173,B,4,1,0,0,0,0.0,Regular,3
C011174,B,4,1,0,0,0,0.0,Regular,1
C011175,B,4,2,0,0,0,0.0,New,0
C011176,B,4,2,0,0,0,0.0,VIP,3
C011177,B,4,1,0,0,0,0.0,Regular,4
C011178,B,4,2,0,0,0,0.0,Regular,3
C011179,B,4,1,0,0,0,0.0,Regular,3
C011180,B,4,3,1,1,3,421.01,VIP,1
C011181,B,4,1,0,0,0,0.0,New,3
C011182,B,4,2,0,0,0,0.0,Regular,0
C011183,B,4,0,0,0,0,0.0,Regular,3
C011184,B,4,1,0,0,0,0.0,Regular,1
C011185,B,4,3,0,0,0,0.0,New,1
C011186,B,4,2,0,0,0,0.0,New,0
C011187,B,4,0,0,0,0,0.0,New,3
C011188,B,4,1,1,1,2,235.76,Regular,3
C011189,B,4,2,0,0,0,0.0,New,5
C011190,B,4,2,0,0,0,0.0,New,0
C011191,B,4,1,0,0,0,0.0,Regular,0
C011192,B,4,2,0,0,0,0.0,Regular,2
C011193,B,4,1,1,0,0,0.0,New,1
C011194,B,4,0,0,0,0,0.0,Regular,4
C011195,B,4,1,0,0,0,0.0,New,0
C011196,B,4,3,1,0,0,0.0,Regular,1
C011197,B,4,2,1,0,0,0.0,Regular,1
C011198,B,4,2,0,0,0,0.0,VIP,0
C011199,B,4,2,0,0,0,0.0,VIP,5
C011200,B,4,3,0,0,0,0.0,VIP,3
C011201,B,4,1,0,1,3,188.12,Regular,3
C011202,B,4,1,0,0,0,0.0,New,0
C011203,B,4,3,0,0,0,0.0,New,2
C011204,B,4,2,0,0,0,0.0,New,2
C011205,B,4,1,0,0,0,0.0,New,0
C011206,B,4,1,0,0,0,0.0,Regular,1
C011207,B,4,1,1,0,0,0.0,Regular,3
C011208,B,4,1,0,0,0,0.0,VIP,2
C011209,B,4,3,0,0,0,0.0,VIP,3
C011210,B,4,1,1,0,0,0.0,Regular,4
C011211,B,4,2,1,0,0,0.0,Regular,0
C011212,B,4,0,0,0,0,0.0,New,4
C011213,B,4,1,0,0,0,0.0,Regular,3
C011214,B,4,0,0,0,0,0.0,Regular,0
C011215,B,4,2,0,0,0,0.0,Regular,2
C011216,B,4,1,0,0,0,0.0,New,5
C011217,B,4,2,0,0,0,0.0,Regular,0
C011218,B,4,0,0,0,0,0.0,Regular,1
C011219,B,4,1,0,0,0,0.0,Regular,0
C011220,B,4,0,0,0,0,0.0,Regular,3
C011221,B,4,1,0,0,0,0.0,Regular,2
C011222,B,4,2,1,0,0,0.0,Regular,1
C011223,B,4,2,0,0,0,0.0,VIP,0
C011224,B,4,2,1,1,2,108.69,Regular,3
C011225,B,4,0,0,0,0,0.0,New,4
C011226,B,4,0,0,0,0,0.0,New,1
C011227,B,4,2,0,0,0,0.0,Regular,0
C011228,B,4,1,0,0,0,0.0,New,3
C011229,B,4,0,0,1,1,100.17,Regular,0
C011230,B,4,1,0,0,0,0.0,VIP,0
C011231,B,4,3,0,0,0,0.0,VIP,1
C011232,B,4,2,1,0,0,0.0,Regular,2
C011233,B,4,2,1,0,0,0.0,VIP,0
C011234,B,4,1,0,0,0,0.0,Regular,3
C011235,B,4,1,0,0,0,0.0,Regular,5
C011236,B,4,3,1,1,2,123.41,New,2
C011237,B,4,2,1,0,0,0.0,New,0
C011238,B,4,2,0,1,4,648.04,VIP,0
C011239,B,4,1,0,0,0,0.0,Regular,1
C011240,B,4,1,0,0,0,0.0,Regular,2
C011241,B,4,0,0,0,0,0.0,Regular,2
C011242,B,4,0,0,0,0,0.0,Regular,0
C011243,B,4,2,1,1,3,327.69,Regular,1
C011244,B,4,4,0,0,0,0.0,New,3
C011245,B,4,0,0,0,0,0.0,New,3
C011246,B,4,1,0,0,0,0.0,New,0
C011247,B,4,2,0,0,0,0.0,Regular,1
C011248,B,4,2,0,0,0,0.0,Regular,3
C011249,B,4,2,0,0,0,0.0,Regular,2
C011250,B,4,1,0,0,0,0.0,New,0
C011251,B,4,1,1,0,0,0.0,Regular,4
C011252,B,4,2,1,0,0,0.0,Regular,1
C011253,B,4,3,0,0,0,0.0,New,0
C011254,B,4,1,0,0,0,0.0,Regular,0
C011255,B,4,3,0,0,0,0.0,Regular,0
C011256,B,4,1,1,0,0,0.0,Regular,3
C011257,B,4,4,0,0,0,0.0,VIP,3
C011258,B,4,2,0,0,0,0.0,Regular,1
C011259,B,4,1,0,0,0,0.0,New,3
C011260,B,4,2,1,0,0,0.0,Regular,0
C011261,B,4,0,0,0,0,0.0,New,0
C011262,B,4,1,0,1,1,79.48,Regular,1
C011263,B,4,0,0,0,0,0.0,Regular,2
C011264,B,4,0,0,0,0,0.0,Regular,0
C011265,B,4,1,0,0,0,0.0,VIP,3
C011266,B,4,2,0,0,0,0.0,Regular,3
C011267,B,4,2,0,0,0,0.0,Regular,5
C011268,B,4,0,0,0,0,0.0,Regular,1
C011269,B,4,3,0,0,0,0.0,VIP,1
C011270,B,4,2,1,0,0,0.0,VIP,5
C011271,B,4,3,0,0,0,0.0,Regular,3
C011272,B,4,2,1,0,0,0.0,Regular,1
C011273,B,4,1,0,0,0,0.0,VIP,1
C011274,B,4,1,0,0,0,0.0,New,4
C011275,B,4,2,0,0,0,0.0,VIP,3
C011276,B,4,0,0,0,0,0.0,Regular,3
C011277,B,4,0,0,0,0,0.0,VIP,0
C011278,B,4,0,0,0,0,0.0,New,0
C011279,B,4,0,0,0,0,0.0,New,1
C011280,B,4,1,0,0,0,0.0,Regular,0
C011281,B,4,1,0,0,0,0.0,Regular,4
C011282,B,4,0,0,0,0,0.0,Regular,0
C011283,B,4,2,0,0,0,0.0,Regular,1
C011284,B,4,2,0,0,0,0.0,Regular,2
C011285,B,4,1,0,0,0,0.0,VIP,3
C011286,B,4,0,0,0,0,0.0,New,3
C011287,B,4,0,0,0,0,0.0,New,2
C011288,B,4,1,0,0,0,0.0,New,2
C011289,B,4,0,0,0,0,0.0,New,0
C011290,B,4,1,0,1,3,327.99,Regular,1
C011291,B,4,1,0,1,3,417.08,Regular,0
C011292,B,4,1,0,0,0,0.0,VIP,0
C011293,B,4,2,0,0,0,0.0,Regular,1
C011294,B,4,2,1,0,0,0.0,New,3
C011295,B,4,2,1,0,0,0.0,Regular,1
C011296,B,4,1,0,0,0,0.0,Regular,1
C011297,B,4,1,0,1,2,222.57,Regular,4
C011298,B,4,0,0,0,0,0.0,Regular,1
C011299,B,4,3,1,0,0,0.0,New,1
C011300,B,4,1,0,0,0,0.0,New,2
C011301,B,4,2,0,0,0,0.0,VIP,0
C011302,B,4,0,0,0,0,0.0,VIP,2
C011303,B,4,2,0,0,0,0.0,VIP,0
C011304,B,4,1,0,0,0,0.0,Regular,0
C011305,B,4,0,0,0,0,0.0,Regular,1
C011306,B,4,1,1,0,0,0.0,Regular,5
C011307,B,4,2,0,0,0,0.0,New,3
C011308,B,4,1,0,0,0,0.0,New,2
C011309,B,4,1,0,0,0,0.0,New,3
C011310,B,4,0,0,0,0,0.0,Regular,1
C011311,B,4,2,1,0,0,0.0,VIP,0
C011312,B,4,2,0,0,0,0.0,Regular,1
C011313,B,4,1,0,0,0,0.0,New,0
C011314,B,4,1,0,0,0,0.0,New,0
C011315,B,4,1,0,0,0,0.0,Regular,0
C011316,B,4,2,0,0,0,0.0,Regular,2
C011317,B,4,1,0,0,0,0.0,VIP,0
C011318,B,4,2,0,0,0,0.0,New,2
C011319,B,4,1,0,0,0,0.0,New,1
C011320,B,4,1,0,0,0,0.0,VIP,4
C011321,B,4,1,1,1,2,170.28,Regular,1
C011322,B,4,2,0,0,0,0.0,New,3
C011323,B,4,1,1,0,0,0.0,VIP,2
C011324,B,4,1,0,0,0,0.0,Regular,5
C011325,B,4,2,1,1,1,114.6,Regular,3
C011326,B,4,0,0,0,0,0.0,New,1
C011327,B,4,2,0,0,0,0.0,Regular,1
C011328,B,4,0,0,0,0,0.0,Regular,2
C011329,B,4,0,0,0,0,0.0,Regular,0
C011330,B,4,2,0,0,0,0.0,New,3
C011331,B,4,2,0,0,0,0.0,VIP,1
C011332,B,4,1,0,0,0,0.0,New,0
C011333,B,4,0,0,0,0,0.0,New,2
C011334,B,4,2,0,0,0,0.0,Regular,1
C011335,B,4,1,0,0,0,0.0,Regular,1
C011336,B,4,4,0,0,0,0.0,VIP,0
C011337,B,4,3,0,0,0,0.0,New,0
C011338,B,4,2,0,0,0,0.0,Regular,0
C011339,B,4,1,0,0,0,0.0,Regular,0
C011340,B,4,1,0,0,0,0.0,Regular,2
C011341,B,4,2,0,0,0,0.0,Regular,4
C011342,B,4,0,0,0,0,0.0,VIP,1
C011343,B,4,1,1,0,0,0.0,VIP,0
C011344,B,4,0,0,0,0,0.0,Regular,1
C011345,B,4,0,0,0,0,0.0,New,3
C011346,B,4,1,0,0,0,0.0,VIP,0
C011347,B,4,2,0,1,4,467.44,VIP,0
C011348,B,4,2,0,0,0,0.0,New,1
C011349,B,4,1,0,0,0,0.0,New,1
C011350,B,4,1,0,0,0,0.0,New,2
C011351,B,4,0,0,0,0,0.0,Regular,1
C011352,B,4,1,1,1,1,83.76,New,2
C011353,B,4,3,0,0,0,0.0,New,3
C011354,B,4,0,0,0,0,0.0,New,5
C011355,B,4,1,1,0,0,0.0,Regular,4
C011356,B,4,2,0,0,0,0.0,VIP,1
C011357,B,4,3,0,0,0,0.0,Regular,1
C011358,B,4,2,1,1,1,59.83,Regular,0
C011359,B,4,3,0,0,0,0.0,VIP,1
C011360,B,4,1,0,0,0,0.0,Regular,2
C011361,B,4,4,0,0,0,0.0,VIP,0
C011362,B,4,0,0,0,0,0.0,New,2
C011363,B,4,0,0,0,0,0.0,VIP,1
C011364,B,4,3,0,0,0,0.0,VIP,4
C011365,B,4,2,1,0,0,0.0,New,3
C011366,B,4,0,0,0,0,0.0,Regular,0
C011367,B,4,1,0,0,0,0.0,VIP,1
C011368,B,4,0,0,0,0,0.0,VIP,2
C011369,B,4,0,0,0,0,0.0,Regular,0
C011370,B,4,0,0,0,0,0.0,New,3
C011371,B,4,3,0,0,0,0.0,Regular,1
C011372,B,4,2,0,0,0,0.0,Regular,0
C011373,B,4,2,0,0,0,0.0,New,0
C011374,B,4,2,0,0,0,0.0,VIP,1
C011375,B,4,1,1,0,0,0.0,Regular,0
C011376,B,4,3,0,0,0,0.0,VIP,1
C011377,B,4,2,0,0,0,0.0,VIP,1
C011378,B,4,1,0,0,0,0.0,Regular,2
C011379,B,4,1,0,0,0,0.0,Regular,1
C011380,B,4,1,0,0,0,0.0,New,1
C011381,B,4,2,0,0,0,0.0,New,1
C011382,B,4,3,0,0,0,0.0,Regular,1
C011383,B,4,1,0,0,0,0.0,New,0
C011384,B,4,2,1,0,0,0.0,Regular,3
C011385,B,4,0,0,0,0,0.0,New,1
C011386,B,4,2,0,0,0,0.0,VIP,1
C011387,B,4,1,0,0,0,0.0,New,0
C011388,B,4,0,0,0,0,0.0,Regular,1
C011389,B,4,1,0,0,0,0.0,New,1
C011390,B,4,2,0,0,0,0.0,Regular,3
C011391,B,4,1,1,0,0,0.0,VIP,1
C011392,B,4,2,0,0,0,0.0,New,1
C011393,B,4,0,0,0,0,0.0,Regular,2
C011394,B,4,3,0,0,0,0.0,VIP,1
C011395,B,4,2,1,0,0,0.0,Regular,0
C011396,B,4,1,0,0,0,0.0,New,0
C011397,B,4,1,0,0,0,0.0,Regular,1
C011398,B,4,2,0,0,0,0.0,New,3
C011399,B,4,1,0,0,0,0.0,New,1
C011400,B,4,2,0,0,0,0.0,Regular,4
C011401,B,4,1,0,1,3,428.85,VIP,1
C011402,B,4,0,0,0,0,0.0,New,2
C011403,B,4,1,0,0,0,0.0,VIP,2
C011404,B,4,0,0,0,0,0.0,New,4
C011405,B,4,2,0,0,0,0.0,Regular,2
C011406,B,4,2,0,0,0,0.0,Regular,2
C011407,B,4,1,1,0,0,0.0,VIP,0
C011408,B,4,0,0,0,0,0.0,New,1
C011409,B,4,0,0,0,0,0.0,Regular,3
C011410,B,4,1,0,0,0,0.0,New,2
C011411,B,4,1,0,0,0,0.0,Regular,3
C011412,B,4,3,0,0,0,0.0,New,2
C011413,B,4,1,0,0,0,0.0,Regular,0
C011414,B,4,1,0,0,0,0.0,VIP,0
C011415,B,4,3,0,0,0,0.0,Regular,2
C011416,B,4,1,0,0,0,0.0,Regular,4
C011417,B,4,1,0,0,0,0.0,New,1
C011418,B,4,0,0,0,0,0.0,Regular,0
C011419,B,4,1,1,0,0,0.0,VIP,2
C011420,B,4,3,1,0,0,0.0,VIP,4
C011421,B,4,2,0,0,0,0.0,Regular,2
C011422,B,4,1,0,0,0,0.0,VIP,4
C011423,B,4,1,0,0,0,0.0,New,1
C011424,B,4,3,0,0,0,0.0,Regular,2
C011425,B,4,1,1,1,4,539.21,VIP,0
C011426,B,4,2,0,0,0,0.0,VIP,4
C011427,B,4,3,0,0,0,0.0,New,4
C011428,B,4,0,0,0,0,0.0,Regular,2
C011429,B,4,1,0,0,0,0.0,New,0
C011430,B,4,2,0,0,0,0.0,Regular,1
C011431,B,4,2,0,0,0,0.0,VIP,0
C011432,B,4,1,0,0,0,0.0,Regular,1
C011433,B,4,1,0,0,0,0.0,Regular,1
C011434,B,4,1,0,0,0,0.0,New,3
C011435,B,4,1,0,0,0,0.0,Regular,0
C011436,B,4,1,1,0,0,0.0,Regular,3
C011437,B,4,0,0,0,0,0.0,Regular,0
C011438,B,4,0,0,0,0,0.0,Regular,0
C011439,B,4,3,0,0,0,0.0,New,0
C011440,B,4,1,0,0,0,0.0,Regular,1
C011441,B,4,3,0,0,0,0.0,Regular,1
C011442,B,4,0,0,0,0,0.0,Regular,3
C011443,B,4,1,0,0,0,0.0,New,1
C011444,B,4,1,0,0,0,0.0,Regular,1
C011445,B,4,2,0,0,0,0.0,VIP,0
C011446,B,4,2,0,0,0,0.0,VIP,0
C011447,B,4,0,0,0,0,0.0,New,0
C011448,B,4,3,0,0,0,0.0,VIP,1
C011449,B,4,0,0,0,0,0.0,New,1
C011450,B,4,2,1,0,0,0.0,Regular,2
C011451,B,4,3,0,0,0,0.0,Regular,1
C011452,B,4,2,0,0,0,0.0,Regular,1
C011453,B,4,3,0,0,0,0.0,New,2
C011454,B,4,1,0,0,0,0.0,New,0
C011455,B,4,0,0,0,0,0.0,New,2
C011456,B,4,0,0,0,0,0.0,New,0
C011457,B,4,1,0,0,0,0.0,New,1
C011458,B,4,2,0,0,0,0.0,New,0
C011459,B,4,0,0,0,0,0.0,New,1
C011460,B,4,2,0,0,0,0.0,Regular,2
C011461,B,4,1,0,0,0,0.0,VIP,1
C011462,B,4,1,0,0,0,0.0,New,3
C011463,B,4,2,1,0,0,0.0,VIP,0
C011464,B,4,2,0,0,0,0.0,VIP,0
C011465,B,4,2,0,0,0,0.0,Regular,3
C011466,B,4,1,0,0,0,0.0,VIP,1
C011467,B,4,2,0,0,0,0.0,Regular,2
C011468,B,4,0,0,0,0,0.0,Regular,3
C011469,B,4,0,0,0,0,0.0,New,0
C011470,B,4,2,0,0,0,0.0,Regular,3
C011471,B,4,3,0,0,0,0.0,VIP,1
C011472,B,4,1,0,0,0,0.0,Regular,0
C011473,B,4,1,0,0,0,0.0,New,0
C011474,B,4,1,0,0,0,0.0,Regular,2
C011475,B,4,1,1,0,0,0.0,Regular,1
C011476,B,4,3,0,0,0,0.0,VIP,4
C011477,B,4,2,0,0,0,0.0,Regular,4
C011478,B,4,0,0,0,0,0.0,New,2
C011479,B,4,1,1,0,0,0.0,Regular,2
C011480,B,4,2,0,0,0,0.0,VIP,0
C011481,B,4,1,0,0,0,0.0,VIP,1
C011482,B,4,2,1,0,0,0.0,Regular,3
C011483,B,4,0,0,0,0,0.0,Regular,1
C011484,B,4,2,0,0,0,0.0,Regular,3
C011485,B,4,1,0,0,0,0.0,VIP,3
C011486,B,4,2,1,0,0,0.0,New,0
C011487,B,4,1,0,0,0,0.0,Regular,3
C011488,B,4,1,1,0,0,0.0,Regular,0
C011489,B,4,3,0,0,0,0.0,VIP,1
C011490,B,4,0,0,0,0,0.0,Regular,2
C011491,B,4,1,0,0,0,0.0,Regular,2
C011492,B,4,1,0,0,0,0.0,VIP,3
C011493,B,4,1,1,0,0,0.0,Regular,2
C011494,B,4,3,1,1,3,291.24,Regular,0
C011495,B,4,2,0,0,0,0.0,New,0
C011496,B,4,1,0,0,0,0.0,Regular,0
C011497,B,4,1,0,0,0,0.0,New,2
C011498,B,4,1,0,0,0,0.0,New,2
C011499,B,4,1,0,0,0,0.0,Regular,2
C011500,B,4,2,0,0,0,0.0,VIP,2
C011501,B,4,1,0,1,2,263.89,Regular,4
C011502,B,4,2,0,0,0,0.0,VIP,2
C011503,B,4,2,0,0,0,0.0,VIP,2
C011504,B,4,3,0,0,0,0.0,Regular,0
C011505,B,4,1,0,0,0,0.0,Regular,0
C011506,B,4,2,0,0,0,0.0,VIP,0
C011507,B,4,3,0,0,0,0.0,Regular,1
C011508,B,4,2,0,0,0,0.0,Regular,1
C011509,B,4,2,0,0,0,0.0,Regular,3
C011510,B,4,2,0,0,0,0.0,Regular,4
C011511,B,4,1,1,0,0,0.0,Regular,0
C011512,B,4,1,1,0,0,0.0,New,1
C011513,B,4,0,0,0,0,0.0,Regular,2
C011514,B,4,1,0,0,0,0.0,Regular,3
C011515,B,4,1,0,0,0,0.0,VIP,0
C011516,B,4,2,0,0,0,0.0,New,1
C011517,B,4,1,0,0,0,0.0,Regular,1
C011518,B,4,1,0,0,0,0.0,New,0
C011519,B,4,0,0,0,0,0.0,New,3
C011520,B,4,4,0,0,0,0.0,Regular,2
C011521,B,4,0,0,0,0,0.0,Regular,3
C011522,B,4,0,0,0,0,0.0,VIP,1
C011523,B,4,1,0,0,0,0.0,VIP,3
C011524,B,4,3,1,0,0,0.0,New,0
C011525,B,4,3,1,0,0,0.0,Regular,1
C011526,B,4,2,0,0,0,0.0,Regular,0
C011527,B,4,3,0,0,0,0.0,VIP,1
C011528,B,4,0,0,0,0,0.0,New,3
C011529,B,4,3,1,0,0,0.0,Regular,0
C011530,B,4,1,0,0,0,0.0,VIP,0
C011531,B,4,0,0,0,0,0.0,New,3
C011532,B,4,0,0,0,0,0.0,Regular,1
C011533,B,4,1,1,0,0,0.0,Regular,5
C011534,B,4,2,1,0,0,0.0,Regular,1
C011535,B,4,1,0,0,0,0.0,New,3
C011536,B,4,4,1,0,0,0.0,VIP,1
C011537,B,4,1,0,0,0,0.0,New,1
C011538,B,4,0,0,0,0,0.0,Regular,2
C011539,B,4,1,0,0,0,0.0,Regular,0
C011540,B,4,2,0,0,0,0.0,Regular,1
C011541,B,4,2,0,0,0,0.0,Regular,0
C011542,B,4,1,0,0,0,0.0,Regular,3
C011543,B,4,2,0,0,0,0.0,VIP,3
C011544,B,4,0,0,0,0,0.0,New,2
C011545,B,4,2,1,0,0,0.0,Regular,3
C011546,B,4,4,0,0,0,0.0,VIP,0
C011547,B,4,0,0,0,0,0.0,Regular,1
C011548,B,4,3,0,0,0,0.0,Regular,0
C011549,B,4,1,0,0,0,0.0,Regular,0
C011550,B,4,1,0,0,0,0.0,VIP,3
C011551,B,4,3,0,0,0,0.0,Regular,1
C011552,B,4,1,0,0,0,0.0,Regular,2
C011553,B,4,1,0,0,0,0.0,New,0
C011554,B,4,1,0,0,0,0.0,VIP,5
